Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz Ehot Ew Pe Ppar E Pmin Pmax
  50200  0.00000E+00  0.00000E+000  3.47011E-019  5.84336E-015 -5.62265E-015 -4.46320E-015  4.64887E-006 -1.79546E-004  1.77541E-003  2.83229E-007  1.50524E-006  2.61141E-006  2.51940E-006  7.30381E-006  1.70553E-008  1.35307E+000
  50300  0.00000E+00  0.00000E+000  3.47010E-019  5.84306E-015 -5.62384E-015 -4.46106E-015  4.66394E-006 -1.79564E-004  1.77552E-003  2.83210E-007  1.50526E-006  2.61137E-006  2.51939E-006  7.30409E-006  1.70576E-008  1.35307E+000
  50400  0.00000E+00  0.00000E+000  3.47010E-019  5.84275E-015 -5.62504E-015 -4.45892E-015  4.67900E-006 -1.79581E-004  1.77563E-003  2.83192E-007  1.50528E-006  2.61134E-006  2.51939E-006  7.30437E-006  1.70600E-008  1.35307E+000
  50500  0.00000E+00  0.00000E+000  3.47009E-019  5.84245E-015 -5.62628E-015 -4.45679E-015  4.69406E-006 -1.79598E-004  1.77574E-003  2.83173E-007  1.50530E-006  2.61131E-006  2.51938E-006  7.30466E-006  1.70624E-008  1.35307E+000
  50600  0.00000E+00  0.00000E+000  3.47009E-019  5.84214E-015 -5.62752E-015 -4.45467E-015  4.70921E-006 -1.79615E-004  1.77585E-003  2.83155E-007  1.50532E-006  2.61127E-006  2.51938E-006  7.30494E-006  1.70648E-008  1.35307E+000
  50700  0.00000E+00  0.00000E+000  3.47008E-019  5.84186E-015 -5.62874E-015 -4.45252E-015  4.72451E-006 -1.79632E-004  1.77596E-003  2.83136E-007  1.50533E-006  2.61124E-006  2.51937E-006  7.30522E-006  1.70672E-008  1.35307E+000
  50800  0.00000E+00  0.00000E+000  3.47008E-019  5.84165E-015 -5.62998E-015 -4.45033E-015  4.73969E-006 -1.79648E-004  1.77606E-003  2.83117E-007  1.50535E-006  2.61121E-006  2.51937E-006  7.30550E-006  1.70696E-008  1.35307E+000
  50900  0.00000E+00  0.00000E+000  3.47007E-019  5.84146E-015 -5.63120E-015 -4.44811E-015  4.75476E-006 -1.79664E-004  1.77617E-003  2.83098E-007  1.50537E-006  2.61117E-006  2.51936E-006  7.30577E-006  1.70720E-008  1.35307E+000
  51000  0.00000E+00  0.00000E+000  3.47007E-019  5.84120E-015 -5.63241E-015 -4.44595E-015  4.76968E-006 -1.79679E-004  1.77628E-003  2.83080E-007  1.50539E-006  2.61114E-006  2.51936E-006  7.30605E-006  1.70744E-008  1.35308E+000
  51100  0.00000E+00  0.00000E+000  3.47006E-019  5.84079E-015 -5.63359E-015 -4.44388E-015  4.78457E-006 -1.79695E-004  1.77639E-003  2.83062E-007  1.50541E-006  2.61111E-006  2.51935E-006  7.30633E-006  1.70767E-008  1.35308E+000
  51200  0.00000E+00  0.00000E+000  3.47006E-019  5.84040E-015 -5.63472E-015 -4.44186E-015  4.79987E-006 -1.79711E-004  1.77649E-003  2.83043E-007  1.50542E-006  2.61108E-006  2.51935E-006  7.30661E-006  1.70790E-008  1.35308E+000
  51300  0.00000E+00  0.00000E+000  3.47005E-019  5.84007E-015 -5.63590E-015 -4.43979E-015  4.81520E-006 -1.79726E-004  1.77660E-003  2.83025E-007  1.50544E-006  2.61105E-006  2.51934E-006  7.30688E-006  1.70814E-008  1.35308E+000
  51400  0.00000E+00  0.00000E+000  3.47005E-019  5.83985E-015 -5.63711E-015 -4.43766E-015  4.83062E-006 -1.79741E-004  1.77671E-003  2.83007E-007  1.50546E-006  2.61102E-006  2.51934E-006  7.30716E-006  1.70838E-008  1.35308E+000
  51500  0.00000E+00  0.00000E+000  3.47004E-019  5.83966E-015 -5.63839E-015 -4.43544E-015  4.84620E-006 -1.79756E-004  1.77682E-003  2.82989E-007  1.50548E-006  2.61098E-006  2.51934E-006  7.30743E-006  1.70863E-008  1.35308E+000
  51600  0.00000E+00  0.00000E+000  3.47004E-019  5.83948E-015 -5.63972E-015 -4.43323E-015  4.86186E-006 -1.79771E-004  1.77692E-003  2.82971E-007  1.50550E-006  2.61095E-006  2.51933E-006  7.30771E-006  1.70887E-008  1.35308E+000
  51700  0.00000E+00  0.00000E+000  3.47003E-019  5.83927E-015 -5.64100E-015 -4.43105E-015  4.87777E-006 -1.79786E-004  1.77703E-003  2.82953E-007  1.50551E-006  2.61092E-006  2.51933E-006  7.30798E-006  1.70911E-008  1.35308E+000
  51800  0.00000E+00  0.00000E+000  3.47003E-019  5.83898E-015 -5.64229E-015 -4.42893E-015  4.89396E-006 -1.79800E-004  1.77714E-003  2.82935E-007  1.50553E-006  2.61089E-006  2.51932E-006  7.30826E-006  1.70933E-008  1.35309E+000
  51900  0.00000E+00  0.00000E+000  3.47002E-019  5.83861E-015 -5.64352E-015 -4.42690E-015  4.91043E-006 -1.79815E-004  1.77724E-003  2.82917E-007  1.50555E-006  2.61086E-006  2.51932E-006  7.30853E-006  1.70956E-008  1.35309E+000
  52000  0.00000E+00  0.00000E+000  3.47002E-019  5.83824E-015 -5.64472E-015 -4.42489E-015  4.92737E-006 -1.79829E-004  1.77735E-003  2.82898E-007  1.50557E-006  2.61083E-006  2.51932E-006  7.30880E-006  1.70978E-008  1.35309E+000
  52100  0.00000E+00  0.00000E+000  3.47001E-019  5.83792E-015 -5.64592E-015 -4.42284E-015  4.94456E-006 -1.79843E-004  1.77745E-003  2.82880E-007  1.50558E-006  2.61080E-006  2.51931E-006  7.30907E-006  1.71000E-008  1.35309E+000
  52200  0.00000E+00  0.00000E+000  3.47001E-019  5.83773E-015 -5.64711E-015 -4.42074E-015  4.96204E-006 -1.79857E-004  1.77756E-003  2.82862E-007  1.50560E-006  2.61077E-006  2.51931E-006  7.30934E-006  1.71022E-008  1.35309E+000
  52300  0.00000E+00  0.00000E+000  3.47000E-019  5.83761E-015 -5.64838E-015 -4.41854E-015  4.97921E-006 -1.79870E-004  1.77766E-003  2.82844E-007  1.50562E-006  2.61074E-006  2.51931E-006  7.30960E-006  1.71044E-008  1.35309E+000
  52400  0.00000E+00  0.00000E+000  3.47000E-019  5.83749E-015 -5.64968E-015 -4.41633E-015  4.99625E-006 -1.79884E-004  1.77776E-003  2.82826E-007  1.50563E-006  2.61070E-006  2.51930E-006  7.30987E-006  1.71066E-008  1.35309E+000
  52500  0.00000E+00  0.00000E+000  3.46999E-019  5.83735E-015 -5.65098E-015 -4.41417E-015  5.01366E-006 -1.79897E-004  1.77787E-003  2.82808E-007  1.50565E-006  2.61067E-006  2.51930E-006  7.31014E-006  1.71088E-008  1.35309E+000
  52600  0.00000E+00  0.00000E+000  3.46999E-019  5.83709E-015 -5.65231E-015 -4.41205E-015  5.03085E-006 -1.79911E-004  1.77797E-003  2.82790E-007  1.50567E-006  2.61064E-006  2.51930E-006  7.31041E-006  1.71110E-008  1.35310E+000
  52700  0.00000E+00  0.00000E+000  3.46998E-019  5.83680E-015 -5.65356E-015 -4.41004E-015  5.04835E-006 -1.79923E-004  1.77807E-003  2.82772E-007  1.50569E-006  2.61061E-006  2.51929E-006  7.31067E-006  1.71132E-008  1.35310E+000
  52800  0.00000E+00  0.00000E+000  3.46998E-019  5.83646E-015 -5.65477E-015 -4.40804E-015  5.06588E-006 -1.79936E-004  1.77818E-003  2.82754E-007  1.50570E-006  2.61058E-006  2.51929E-006  7.31094E-006  1.71153E-008  1.35310E+000
  52900  0.00000E+00  0.00000E+000  3.46997E-019  5.83613E-015 -5.65601E-015 -4.40605E-015  5.08295E-006 -1.79948E-004  1.77828E-003  2.82736E-007  1.50572E-006  2.61055E-006  2.51929E-006  7.31121E-006  1.71175E-008  1.35310E+000
  53000  0.00000E+00  0.00000E+000  3.46997E-019  5.83587E-015 -5.65725E-015 -4.40402E-015  5.10027E-006 -1.79960E-004  1.77838E-003  2.82718E-007  1.50574E-006  2.61052E-006  2.51928E-006  7.31147E-006  1.71196E-008  1.35310E+000
  53100  0.00000E+00  0.00000E+000  3.46996E-019  5.83577E-015 -5.65853E-015 -4.40189E-015  5.11734E-006 -1.79972E-004  1.77848E-003  2.82700E-007  1.50575E-006  2.61049E-006  2.51928E-006  7.31173E-006  1.71217E-008  1.35310E+000
  53200  0.00000E+00  0.00000E+000  3.46996E-019  5.83562E-015 -5.65985E-015 -4.39970E-015  5.13429E-006 -1.79984E-004  1.77858E-003  2.82682E-007  1.50577E-006  2.61046E-006  2.51928E-006  7.31199E-006  1.71237E-008  1.35310E+000
  53300  0.00000E+00  0.00000E+000  3.46995E-019  5.83550E-015 -5.66112E-015 -4.39754E-015  5.15182E-006 -1.79996E-004  1.77868E-003  2.82664E-007  1.50578E-006  2.61044E-006  2.51928E-006  7.31226E-006  1.71257E-008  1.35310E+000
  53400  0.00000E+00  0.00000E+000  3.46995E-019  5.83524E-015 -5.66239E-015 -4.39541E-015  5.16923E-006 -1.80006E-004  1.77878E-003  2.82646E-007  1.50580E-006  2.61041E-006  2.51927E-006  7.31252E-006  1.71278E-008  1.35311E+000
  53500  0.00000E+00  0.00000E+000  3.46994E-019  5.83501E-015 -5.66364E-015 -4.39337E-015  5.18652E-006 -1.80017E-004  1.77888E-003  2.82628E-007  1.50582E-006  2.61038E-006  2.51927E-006  7.31277E-006  1.71298E-008  1.35311E+000
  53600  0.00000E+00  0.00000E+000  3.46994E-019  5.83479E-015 -5.66493E-015 -4.39134E-015  5.20423E-006 -1.80028E-004  1.77898E-003  2.82610E-007  1.50583E-006  2.61035E-006  2.51927E-006  7.31303E-006  1.71319E-008  1.35311E+000
  53700  0.00000E+00  0.00000E+000  3.46993E-019  5.83457E-015 -5.66618E-015 -4.38928E-015  5.22153E-006 -1.80038E-004  1.77908E-003  2.82592E-007  1.50585E-006  2.61032E-006  2.51927E-006  7.31329E-006  1.71340E-008  1.35311E+000
  53800  0.00000E+00  0.00000E+000  3.46993E-019  5.83438E-015 -5.66737E-015 -4.38722E-015  5.23908E-006 -1.80048E-004  1.77917E-003  2.82575E-007  1.50587E-006  2.61029E-006  2.51927E-006  7.31355E-006  1.71361E-008  1.35311E+000
  53900  0.00000E+00  0.00000E+000  3.46992E-019  5.83421E-015 -5.66863E-015 -4.38515E-015  5.25667E-006 -1.80057E-004  1.77927E-003  2.82557E-007  1.50588E-006  2.61026E-006  2.51926E-006  7.31381E-006  1.71381E-008  1.35311E+000
  54000  0.00000E+00  0.00000E+000  3.46992E-019  5.83401E-015 -5.66990E-015 -4.38312E-015  5.27414E-006 -1.80067E-004  1.77937E-003  2.82540E-007  1.50590E-006  2.61023E-006  2.51926E-006  7.31407E-006  1.71403E-008  1.35311E+000
  54100  0.00000E+00  0.00000E+000  3.46991E-019  5.83384E-015 -5.67119E-015 -4.38110E-015  5.29155E-006 -1.80078E-004  1.77947E-003  2.82523E-007  1.50591E-006  2.61021E-006  2.51926E-006  7.31433E-006  1.71425E-008  1.35312E+000
  54200  0.00000E+00  0.00000E+000  3.46991E-019  5.83369E-015 -5.67244E-015 -4.37906E-015  5.30897E-006 -1.80089E-004  1.77957E-003  2.82506E-007  1.50593E-006  2.61018E-006  2.51926E-006  7.31459E-006  1.71445E-008  1.35312E+000
  54300  0.00000E+00  0.00000E+000  3.46990E-019  5.83356E-015 -5.67366E-015 -4.37702E-015  5.32651E-006 -1.80099E-004  1.77966E-003  2.82488E-007  1.50595E-006  2.61015E-006  2.51926E-006  7.31485E-006  1.71465E-008  1.35312E+000
  54400  0.00000E+00  0.00000E+000  3.46990E-019  5.83345E-015 -5.67490E-015 -4.37496E-015  5.34429E-006 -1.80108E-004  1.77976E-003  2.82471E-007  1.50596E-006  2.61012E-006  2.51925E-006  7.31510E-006  1.71485E-008  1.35312E+000
  54500  0.00000E+00  0.00000E+000  3.46989E-019  5.83334E-015 -5.67615E-015 -4.37292E-015  5.36214E-006 -1.80118E-004  1.77985E-003  2.82454E-007  1.50598E-006  2.61009E-006  2.51925E-006  7.31536E-006  1.71505E-008  1.35312E+000
  54600  0.00000E+00  0.00000E+000  3.46989E-019  5.83322E-015 -5.67740E-015 -4.37089E-015  5.37982E-006 -1.80127E-004  1.77995E-003  2.82437E-007  1.50599E-006  2.61006E-006  2.51925E-006  7.31561E-006  1.71525E-008  1.35312E+000
  54700  0.00000E+00  0.00000E+000  3.46988E-019  5.83308E-015 -5.67861E-015 -4.36884E-015  5.39740E-006 -1.80138E-004  1.78005E-003  2.82420E-007  1.50601E-006  2.61004E-006  2.51925E-006  7.31587E-006  1.71545E-008  1.35312E+000
  54800  0.00000E+00  0.00000E+000  3.46988E-019  5.83297E-015 -5.67981E-015 -4.36679E-015  5.41507E-006 -1.80147E-004  1.78014E-003  2.82403E-007  1.50603E-006  2.61001E-006  2.51924E-006  7.31612E-006  1.71564E-008  1.35312E+000
  54900  0.00000E+00  0.00000E+000  3.46988E-019  5.83286E-015 -5.68103E-015 -4.36475E-015  5.43241E-006 -1.80156E-004  1.78024E-003  2.82385E-007  1.50604E-006  2.60998E-006  2.51924E-006  7.31638E-006  1.71583E-008  1.35312E+000
  55000  0.00000E+00  0.00000E+000  3.46987E-019  5.83275E-015 -5.68230E-015 -4.36272E-015  5.44945E-006 -1.80166E-004  1.78033E-003  2.82368E-007  1.50606E-006  2.60995E-006  2.51924E-006  7.31663E-006  1.71602E-008  1.35313E+000
  55100  0.00000E+00  0.00000E+000  3.46987E-019  5.83265E-015 -5.68359E-015 -4.36070E-015  5.46657E-006 -1.80175E-004  1.78043E-003  2.82351E-007  1.50607E-006  2.60993E-006  2.51924E-006  7.31688E-006  1.71621E-008  1.35313E+000
  55200  0.00000E+00  0.00000E+000  3.46986E-019  5.83254E-015 -5.68487E-015 -4.35868E-015  5.48364E-006 -1.80185E-004  1.78052E-003  2.82335E-007  1.50609E-006  2.60990E-006  2.51924E-006  7.31714E-006  1.71640E-008  1.35313E+000
  55300  0.00000E+00  0.00000E+000  3.46986E-019  5.83242E-015 -5.68612E-015 -4.35665E-015  5.50089E-006 -1.80194E-004  1.78061E-003  2.82318E-007  1.50610E-006  2.60987E-006  2.51923E-006  7.31739E-006  1.71659E-008  1.35313E+000
  55400  0.00000E+00  0.00000E+000  3.46985E-019  5.83232E-015 -5.68736E-015 -4.35464E-015  5.51826E-006 -1.80204E-004  1.78071E-003  2.82301E-007  1.50612E-006  2.60984E-006  2.51923E-006  7.31764E-006  1.71678E-008  1.35313E+000
  55500  0.00000E+00  0.00000E+000  3.46985E-019  5.83221E-015 -5.68857E-015 -4.35262E-015  5.53585E-006 -1.80213E-004  1.78080E-003  2.82285E-007  1.50614E-006  2.60982E-006  2.51923E-006  7.31790E-006  1.71697E-008  1.35313E+000
  55600  0.00000E+00  0.00000E+000  3.46984E-019  5.83213E-015 -5.68976E-015 -4.35060E-015  5.55363E-006 -1.80222E-004  1.78090E-003  2.82268E-007  1.50615E-006  2.60979E-006  2.51923E-006  7.31815E-006  1.71715E-008  1.35313E+000
  55700  0.00000E+00  0.00000E+000  3.46984E-019  5.83206E-015 -5.69098E-015 -4.34859E-015  5.57132E-006 -1.80231E-004  1.78099E-003  2.82251E-007  1.50617E-006  2.60976E-006  2.51923E-006  7.31840E-006  1.71734E-008  1.35313E+000
  55800  0.00000E+00  0.00000E+000  3.46983E-019  5.83201E-015 -5.69221E-015 -4.34657E-015  5.58900E-006 -1.80240E-004  1.78108E-003  2.82235E-007  1.50618E-006  2.60973E-006  2.51922E-006  7.31865E-006  1.71753E-008  1.35314E+000
  55900  0.00000E+00  0.00000E+000  3.46983E-019  5.83197E-015 -5.69346E-015 -4.34456E-015  5.60689E-006 -1.80249E-004  1.78118E-003  2.82218E-007  1.50620E-006  2.60971E-006  2.51922E-006  7.31890E-006  1.71771E-008  1.35314E+000
  56000  0.00000E+00  0.00000E+000  3.46982E-019  5.83194E-015 -5.69473E-015 -4.34255E-015  5.62464E-006 -1.80257E-004  1.78127E-003  2.82202E-007  1.50621E-006  2.60968E-006  2.51922E-006  7.31915E-006  1.71790E-008  1.35314E+000
  56100  0.00000E+00  0.00000E+000  3.46982E-019  5.83192E-015 -5.69600E-015 -4.34054E-015  5.64255E-006 -1.80266E-004  1.78137E-003  2.82185E-007  1.50623E-006  2.60965E-006  2.51922E-006  7.31939E-006  1.71808E-008  1.35314E+000
  56200  0.00000E+00  0.00000E+000  3.46982E-019  5.83192E-015 -5.69731E-015 -4.33854E-015  5.66017E-006 -1.80274E-004  1.78146E-003  2.82168E-007  1.50624E-006  2.60963E-006  2.51922E-006  7.31964E-006  1.71827E-008  1.35314E+000
  56300  0.00000E+00  0.00000E+000  3.46981E-019  5.83191E-015 -5.69862E-015 -4.33655E-015  5.67792E-006 -1.80283E-004  1.78156E-003  2.82152E-007  1.50626E-006  2.60960E-006  2.51921E-006  7.31989E-006  1.71845E-008  1.35314E+000
  56400  0.00000E+00  0.00000E+000  3.46981E-019  5.83191E-015 -5.69990E-015 -4.33454E-015  5.69572E-006 -1.80292E-004  1.78165E-003  2.82135E-007  1.50627E-006  2.60957E-006  2.51921E-006  7.32013E-006  1.71862E-008  1.35314E+000
  56500  0.00000E+00  0.00000E+000  3.46980E-019  5.83189E-015 -5.70117E-015 -4.33254E-015  5.71373E-006 -1.80301E-004  1.78174E-003  2.82118E-007  1.50629E-006  2.60954E-006  2.51921E-006  7.32037E-006  1.71880E-008  1.35314E+000
  56600  0.00000E+00  0.00000E+000  3.46980E-019  5.83189E-015 -5.70246E-015 -4.33054E-015  5.73177E-006 -1.80309E-004  1.78183E-003  2.82101E-007  1.50630E-006  2.60952E-006  2.51921E-006  7.32062E-006  1.71898E-008  1.35315E+000
  56700  0.00000E+00  0.00000E+000  3.46979E-019  5.83188E-015 -5.70378E-015 -4.32855E-015  5.74988E-006 -1.80318E-004  1.78191E-003  2.82084E-007  1.50632E-006  2.60949E-006  2.51921E-006  7.32086E-006  1.71915E-008  1.35315E+000
  56800  0.00000E+00  0.00000E+000  3.46979E-019  5.83188E-015 -5.70517E-015 -4.32656E-015  5.76811E-006 -1.80326E-004  1.78200E-003  2.82068E-007  1.50633E-006  2.60946E-006  2.51921E-006  7.32110E-006  1.71933E-008  1.35315E+000
  56900  0.00000E+00  0.00000E+000  3.46978E-019  5.83188E-015 -5.70656E-015 -4.32459E-015  5.78647E-006 -1.80335E-004  1.78209E-003  2.82051E-007  1.50635E-006  2.60944E-006  2.51920E-006  7.32134E-006  1.71950E-008  1.35315E+000
  57000  0.00000E+00  0.00000E+000  3.46978E-019  5.83189E-015 -5.70791E-015 -4.32260E-015  5.80511E-006 -1.80344E-004  1.78218E-003  2.82034E-007  1.50636E-006  2.60941E-006  2.51920E-006  7.32158E-006  1.71967E-008  1.35315E+000
  57100  0.00000E+00  0.00000E+000  3.46977E-019  5.83191E-015 -5.70926E-015 -4.32060E-015  5.82402E-006 -1.80352E-004  1.78227E-003  2.82018E-007  1.50638E-006  2.60938E-006  2.51920E-006  7.32182E-006  1.71984E-008  1.35315E+000
  57200  0.00000E+00  0.00000E+000  3.46977E-019  5.83193E-015 -5.71063E-015 -4.31862E-015  5.84275E-006 -1.80360E-004  1.78235E-003  2.82002E-007  1.50639E-006  2.60936E-006  2.51920E-006  7.32207E-006  1.72001E-008  1.35315E+000
  57300  0.00000E+00  0.00000E+000  3.46977E-019  5.83197E-015 -5.71201E-015 -4.31665E-015  5.86132E-006 -1.80369E-004  1.78244E-003  2.81985E-007  1.50641E-006  2.60933E-006  2.51920E-006  7.32231E-006  1.72018E-008  1.35315E+000
  57400  0.00000E+00  0.00000E+000  3.46976E-019  5.83201E-015 -5.71338E-015 -4.31467E-015  5.88012E-006 -1.80377E-004  1.78253E-003  2.81969E-007  1.50642E-006  2.60930E-006  2.51919E-006  7.32255E-006  1.72035E-008  1.35316E+000
  57500  0.00000E+00  0.00000E+000  3.46976E-019  5.83207E-015 -5.71474E-015 -4.31270E-015  5.89900E-006 -1.80385E-004  1.78262E-003  2.81953E-007  1.50644E-006  2.60927E-006  2.51919E-006  7.32279E-006  1.72051E-008  1.35316E+000
  57600  0.00000E+00  0.00000E+000  3.46975E-019  5.83214E-015 -5.71611E-015 -4.31073E-015  5.91796E-006 -1.80393E-004  1.78271E-003  2.81936E-007  1.50645E-006  2.60925E-006  2.51919E-006  7.32303E-006  1.72067E-008  1.35316E+000
  57700  0.00000E+00  0.00000E+000  3.46975E-019  5.83221E-015 -5.71748E-015 -4.30876E-015  5.93678E-006 -1.80401E-004  1.78279E-003  2.81920E-007  1.50647E-006  2.60922E-006  2.51919E-006  7.32327E-006  1.72083E-008  1.35316E+000
  57800  0.00000E+00  0.00000E+000  3.46974E-019  5.83229E-015 -5.71885E-015 -4.30680E-015  5.95544E-006 -1.80409E-004  1.78288E-003  2.81904E-007  1.50648E-006  2.60919E-006  2.51918E-006  7.32352E-006  1.72100E-008  1.35316E+000
  57900  0.00000E+00  0.00000E+000  3.46974E-019  5.83238E-015 -5.72020E-015 -4.30483E-015  5.97441E-006 -1.80417E-004  1.78297E-003  2.81888E-007  1.50650E-006  2.60917E-006  2.51918E-006  7.32375E-006  1.72116E-008  1.35316E+000
  58000  0.00000E+00  0.00000E+000  3.46973E-019  5.83247E-015 -5.72151E-015 -4.30286E-015  5.99364E-006 -1.80424E-004  1.78306E-003  2.81872E-007  1.50651E-006  2.60914E-006  2.51918E-006  7.32399E-006  1.72132E-008  1.35316E+000
  58100  0.00000E+00  0.00000E+000  3.46973E-019  5.83256E-015 -5.72279E-015 -4.30089E-015  6.01303E-006 -1.80431E-004  1.78314E-003  2.81856E-007  1.50653E-006  2.60911E-006  2.51918E-006  7.32424E-006  1.72148E-008  1.35316E+000
  58200  0.00000E+00  0.00000E+000  3.46973E-019  5.83265E-015 -5.72407E-015 -4.29893E-015  6.03225E-006 -1.80438E-004  1.78323E-003  2.81840E-007  1.50654E-006  2.60909E-006  2.51917E-006  7.32448E-006  1.72164E-008  1.35317E+000
  58300  0.00000E+00  0.00000E+000  3.46972E-019  5.83273E-015 -5.72537E-015 -4.29698E-015  6.05156E-006 -1.80445E-004  1.78333E-003  2.81824E-007  1.50656E-006  2.60906E-006  2.51917E-006  7.32472E-006  1.72181E-008  1.35317E+000
  58400  0.00000E+00  0.00000E+000  3.46972E-019  5.83282E-015 -5.72666E-015 -4.29502E-015  6.07105E-006 -1.80452E-004  1.78342E-003  2.81808E-007  1.50657E-006  2.60903E-006  2.51917E-006  7.32496E-006  1.72197E-008  1.35317E+000
  58500  0.00000E+00  0.00000E+000  3.46971E-019  5.83292E-015 -5.72795E-015 -4.29306E-015  6.09084E-006 -1.80459E-004  1.78350E-003  2.81792E-007  1.50659E-006  2.60901E-006  2.51917E-006  7.32520E-006  1.72213E-008  1.35317E+000
  58600  0.00000E+00  0.00000E+000  3.46971E-019  5.83304E-015 -5.72924E-015 -4.29111E-015  6.11068E-006 -1.80466E-004  1.78359E-003  2.81776E-007  1.50660E-006  2.60898E-006  2.51916E-006  7.32543E-006  1.72229E-008  1.35317E+000
  58700  0.00000E+00  0.00000E+000  3.46970E-019  5.83314E-015 -5.73052E-015 -4.28915E-015  6.13052E-006 -1.80473E-004  1.78368E-003  2.81760E-007  1.50662E-006  2.60895E-006  2.51916E-006  7.32567E-006  1.72245E-008  1.35317E+000
  58800  0.00000E+00  0.00000E+000  3.46970E-019  5.83323E-015 -5.73176E-015 -4.28719E-015  6.15050E-006 -1.80479E-004  1.78377E-003  2.81744E-007  1.50663E-006  2.60893E-006  2.51916E-006  7.32591E-006  1.72261E-008  1.35317E+000
  58900  0.00000E+00  0.00000E+000  3.46969E-019  5.83336E-015 -5.73303E-015 -4.28524E-015  6.17040E-006 -1.80485E-004  1.78386E-003  2.81727E-007  1.50664E-006  2.60890E-006  2.51916E-006  7.32614E-006  1.72277E-008  1.35317E+000
  59000  0.00000E+00  0.00000E+000  3.46969E-019  5.83349E-015 -5.73431E-015 -4.28329E-015  6.19018E-006 -1.80491E-004  1.78395E-003  2.81711E-007  1.50666E-006  2.60887E-006  2.51915E-006  7.32637E-006  1.72293E-008  1.35318E+000
  59100  0.00000E+00  0.00000E+000  3.46969E-019  5.83362E-015 -5.73558E-015 -4.28134E-015  6.21013E-006 -1.80497E-004  1.78403E-003  2.81695E-007  1.50667E-006  2.60885E-006  2.51915E-006  7.32661E-006  1.72309E-008  1.35318E+000
  59200  0.00000E+00  0.00000E+000  3.46968E-019  5.83376E-015 -5.73683E-015 -4.27939E-015  6.23002E-006 -1.80503E-004  1.78412E-003  2.81679E-007  1.50668E-006  2.60882E-006  2.51915E-006  7.32684E-006  1.72325E-008  1.35318E+000
  59300  0.00000E+00  0.00000E+000  3.46968E-019  5.83391E-015 -5.73809E-015 -4.27745E-015  6.25003E-006 -1.80509E-004  1.78420E-003  2.81663E-007  1.50670E-006  2.60879E-006  2.51915E-006  7.32707E-006  1.72341E-008  1.35318E+000
